Activation of NF-kappaB in B cells	Reactome Pathway	8915,8945,84433,1147,8454,23291,3551,8517,10892,6885,4790,4792,4793,4794,5579,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,5966,5970,6233,6500,7311,7314,7316,
Activation of NMDA receptor upon glutamate binding and postsynaptic events	Reactome Pathway	88,107,109,114,10142,673,801,815,816,817,818,814,84254,1385,1742,2890,2891,2892,2893,2902,2903,2904,2905,2906,3265,5594,4747,5170,5566,5567,5568,5894,5923,5924,6195,6196,6197,27330,6237,
Activation of NOXA and translocation to mitochondria	Reactome Pathway	1869,5366,7027,7157,
Activation of Na-permeable Kainate Receptors	Reactome Pathway	2897,2898,
Activation of Nicotinic Acetylcholine Receptors	Reactome Pathway	1134,1135,1136,1137,1138,8973,1139,55584,1141,1142,1143,1144,1145,1146,
Activation of PKB	Reactome Pathway	208,5170,117145,57761,
Activation of PPARGC1A (PGC-1alpha) by phosphorylation	Reactome Pathway	5600,6300,1432,10891,5563,5564,5565,5571,51422,53632,
Activation of PUMA and translocation to mitochondria	Reactome Pathway	27113,1869,7027,7157,
Activation of RAS in B cells	Reactome Pathway	3265,3845,4893,10125,25780,
Activation of Rac	Reactome Pathway	2817,4690,8440,5058,5062,5063,10298,56924,57144,5879,6091,9353,6654,6655,
Activation of TRKA receptors	Reactome Pathway	116,117,135,4803,4914,4915,
Activation of caspases through apoptosome-mediated cleavage	Reactome Pathway	317,836,840,842,54205,
Activation of gene expression by SREBF (SREBP)	Reactome Pathway	31,32,10498,80205,1387,1595,1717,79071,2194,2222,2224,9453,57678,85441,3156,3157,3422,4047,5469,4597,4598,8648,10499,23054,4800,4801,4802,10654,5465,6256,6309,6604,6667,6713,6720,6721,6907,79718,96764,7108,
Activation of the AP-1 family of transcription factors	Reactome Pathway	1386,2353,3725,5594,5602,5600,1432,5595,5599,5601,
Activation of the phototransduction cascade	Reactome Pathway	1259,1258,2779,2782,2792,5145,5158,5148,6010,9187,
Activation of the pre-replicative complex	Reactome Pathway	8318,990,8317,1017,81620,10926,55388,4171,4172,4173,4174,4175,4176,84515,4998,4999,23595,5000,5001,23594,5422,23649,5426,5427,5557,5558,6117,6118,6119,29935,
Acyl chain remodeling of DAG and TAG	Reactome Pathway	8694,84649,11343,57104,80339,
Acyl chain remodelling of PC	Reactome Pathway	79888,54947,10162,254531,129642,8399,81579,11145,5319,5320,26279,30814,64600,50487,5321,100137049,8605,283748,123745,255189,5322,8398,151056,79887,50640,
Acyl chain remodelling of PE	Reactome Pathway	10162,254531,154141,129642,8399,81579,11145,5319,5320,26279,30814,64600,50487,5321,100137049,8605,283748,123745,255189,5322,8398,79887,50640,
Acyl chain remodelling of PG	Reactome Pathway	54675,79888,254531,9926,8399,81579,5319,5320,26279,30814,64600,50487,5321,100137049,283748,255189,5322,
Acyl chain remodelling of PI	Reactome Pathway	79143,8399,81579,11145,5319,5320,26279,30814,64600,5321,8605,283748,123745,255189,5322,79887,
Acyl chain remodelling of PS	Reactome Pathway	10162,254531,154141,8399,81579,11145,5319,5320,26279,30814,64600,5321,100137049,283748,123745,255189,5322,
Adaptive Immune System	Reactome Pathway	10121,10120,26523,27161,192669,192670,207,84335,208,10000,120425,64682,10393,51529,25847,29882,29945,51433,51434,162,164,8907,10053,1174,8905,130340,160,161,163,1173,1175,375,10425,51665,136371,140456,142689,79754,142686,142685,92591,127247,401036,51676,51130,51666,140458,140459,140460,140461,140462,10533,567,572,8915,640,642,29760,685,695,151888,8945,718,801,811,821,84433,842,867,868,11126,930,4345,131450,50489,10666,919,29126,940,947,948,915,916,917,920,958,959,972,973,974,941,975,942,925,926,10225,8881,991,8697,246184,996,997,998,999,1026,1027,1062,1147,1211,1213,1385,56253,1445,1493,5476,1508,1075,1509,1510,8722,1512,1513,1514,1519,1520,1515,8454,8453,8452,8065,9820,1525,1535,1536,27071,1639,10540,11258,51164,84516,10671,55070,1759,1785,26052,151636,1778,1780,1781,1783,79659,51626,8655,140735,9666,1950,1956,55740,51752,64167,2064,2065,2066,2069,51466,115290,26232,126433,26273,26272,93611,26270,23291,55294,26259,2209,2210,2213,2214,2246,2255,8823,8822,8817,9965,2247,26281,27006,8074,2248,2249,2250,2251,2252,2253,2254,2260,2263,2261,2264,2308,2309,4303,10818,2533,2534,51343,2549,8139,644076,9402,2885,2931,2932,1839,10870,79654,8924,3105,3106,3107,3108,3109,3111,3112,3113,3115,3117,3118,3119,3120,3122,3123,3125,3126,3127,3133,3134,3135,3265,3309,10075,3383,3384,3385,3386,29851,23308,10437,8519,3495,3507,28378,3514,28299,28908,3537,3538,3539,3542,28834,28826,28825,28823,28772,28770,28816,28814,28813,28811,28802,28799,28795,28793,28791,28786,28785,28784,28783,28781,28776,28775,28774,3551,8517,3635,3667,8660,83737,3676,3683,3685,3688,3689,3693,3695,3702,3708,3709,3710,9817,3832,56992,81930,10112,3835,9493,26153,3796,84643,11004,11127,9371,3797,24137,285643,3798,3799,3800,22920,3802,3803,3804,3805,3806,100132285,3811,3812,3815,4254,9365,152831,3831,64837,147700,89953,90293,27252,9903,55958,3821,3824,10219,22914,3845,27040,3932,3937,5641,11024,10859,10288,11025,11006,10990,4012,122769,10489,90678,4067,8174,10892,9020,6885,1326,79109,4193,23295,100507436,4277,407015,407016,23608,64223,4343,4360,9902,2475,653361,4688,4689,4690,4734,23327,4790,4792,4793,4794,9520,3164,4893,3084,9542,10718,145957,84876,114876,55824,5058,5062,5071,5133,80380,5154,5155,5156,5159,2923,5170,23239,23035,118788,5290,5291,5293,5295,5296,8503,64219,9867,5335,5336,5515,5516,5518,5519,5525,5526,5527,5528,5529,5566,5567,5568,5579,5588,5592,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,5728,5781,5777,5788,5817,5819,7879,5879,29127,135250,5894,5906,5908,5909,23108,10411,11069,10125,10235,25780,10616,9978,25898,5966,5970,253260,83547,8767,54778,63891,51444,255488,221687,127544,55182,64320,80196,6047,10193,6049,6233,6199,51128,6396,10484,10802,10427,9632,9871,22872,29927,55176,10952,23480,6402,6456,30011,6464,6494,6500,6502,57154,64750,8651,9021,6654,80176,84727,92369,6712,6714,6725,6786,10273,6850,23118,6890,6891,6892,6921,6923,117145,8764,27327,23112,57690,7174,28755,7189,50852,28639,28577,57761,81559,6737,22954,55521,4591,84676,114088,9320,7220,7249,7305,7317,9039,79876,7311,55236,7318,7314,7316,7319,7320,11065,7321,7322,7323,51619,7324,7325,10477,140739,7326,7327,7328,51465,118424,3093,7332,9246,9040,7334,63893,55585,92912,54926,27338,148581,7335,7336,55284,65264,7337,89910,9690,9354,22888,197131,23304,23352,80329,79465,7408,7409,7412,7428,9730,7454,26118,11059,7525,7529,7534,7535,7704,
Adenosine P1 receptors	Reactome Pathway	134,135,136,140,
Adenylate cyclase activating pathway	Reactome Pathway	107,108,109,196883,111,112,113,114,115,2774,
Adenylate cyclase inhibitory pathway	Reactome Pathway	107,108,109,196883,111,112,113,114,115,2770,2771,2773,2774,346562,
Adherens junctions interactions	Reactome Pathway	23705,253559,57863,999,1008,1009,1010,1012,1013,1015,1016,1000,64403,1001,1002,1003,1004,1005,1006,1007,1495,1499,1500,3728,4301,5817,5818,5819,25945,81607,
Adrenaline signalling through Alpha-2 adrenergic receptor	Reactome Pathway	150,151,152,
Adrenaline	Reactome Pathway	111,112,150,152,775,776,9254,783,784,2770,2771,2782,2783,2784,59345,10681,2790,2791,55970,51764,54331,2785,2786,2787,2788,94235,2792,2793,
Advanced glycosylation endproduct receptor signaling	Reactome Pathway	177,351,829,830,1650,3146,3958,5594,5595,5589,6283,6285,6288,
Agmatine biosynthesis	Reactome Pathway	113451,79814,
Alpha-defensins	Reactome Pathway	417,920,1667,1668,1669,1670,1671,5645,5646,
Alpha-oxidation of phytanate	Reactome Pathway	26061,5264,10478,11001,
Alternative complement activation	Reactome Pathway	718,629,1675,3004,
Amine Oxidase reactions	Reactome Pathway	4128,4129,196743,54498,
Amine compound SLC transporters	Reactome Pathway	6005,57127,51458,6563,8170,6570,6571,6580,6582,23446,57153,126969,80736,204962,60482,6529,6538,6539,6540,11254,55117,348932,340024,6530,54716,6531,9152,6533,6534,6536,
Amine ligand-binding receptors	Reactome Pathway	148,147,146,150,151,152,153,154,155,1128,1129,1131,1132,1133,1812,1813,1814,1815,1816,3269,3274,11255,59340,3350,3351,3352,3354,3355,3356,3357,3358,3360,3361,3362,3363,134864,9287,9288,9038,319100,83551,134860,
Amine-derived hormones	Reactome Pathway	15,438,1081,1621,1644,1733,1734,1735,389434,5409,6528,7054,7166,121278,7173,7252,
Amino Acid conjugation	Reactome Pathway	116285,123876,348158,341392,54988,10249,92292,219970,
Amino acid and oligopeptide SLC transporters	Reactome Pathway	6564,6565,51296,121260,117247,6568,26503,57084,57030,246213,6505,6506,6507,6509,6510,6511,6512,1468,140679,206358,153201,81539,54407,10991,55089,92745,6519,6520,8501,124935,6528,160728,6539,11254,55117,348932,340024,54716,6533,6541,56301,23657,6542,84889,8140,9057,9056,23428,11136,
Amino acid synthesis and interconversion (transamination)	Reactome Pathway	5832,440,883,2744,27165,2746,2752,2805,2806,2875,84706,4942,26227,29968,5723,5831,
Amino acid transport across the plasma membrane	Reactome Pathway	117247,6509,6510,206358,153201,81539,54407,10991,55089,92745,6519,6520,8501,124935,6539,11254,55117,348932,340024,54716,6533,6541,56301,23657,6542,84889,8140,9057,9056,23428,11136,
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	Reactome Pathway	8379,4085,
Amplification of signal from the kinetochores	Reactome Pathway	8379,4085,
Amyloids	Reactome Pathway	325,335,337,351,567,796,1471,2243,2934,474382,3014,3015,54145,3020,8335,8334,3013,8331,255626,3018,8347,3017,8345,8970,85236,8340,8342,8341,8348,8350,8359,8337,8338,8349,333932,128312,3339,3375,3630,9445,4057,4069,4240,4878,54959,5617,6288,6406,6622,7045,7276,
Anchoring fibril formation	Reactome Pathway	649,1294,3909,3914,3918,7092,7093,
Androgen biosynthesis	Reactome Pathway	1081,1586,51144,3293,3283,3284,3972,5443,6715,6716,79644,
Antagonism of Activin by Follistatin	Reactome Pathway	10468,10272,3624,3625,
Antigen Presentation: Folding	Reactome Pathway	567,811,821,51752,64167,3105,3106,3107,3133,3134,3135,3309,2923,51128,6396,10484,10802,10427,9632,9871,22872,6890,6891,6892,
Antigen processing-Cross presentation	Reactome Pathway	567,811,50489,948,1514,1520,1515,1535,1536,2209,2210,3105,3106,3107,3133,3134,3135,3685,3693,4012,4360,9902,653361,4688,4689,2923,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,6233,29927,55176,10952,23480,6890,6891,6892,7311,7314,7316,
Antigen processing: Ubiquitination & Proteasome degradation	Reactome Pathway	64682,10393,51529,25847,29882,29945,51433,51434,10425,51665,136371,140456,142689,79754,142686,142685,92591,127247,401036,51676,51130,51666,140458,140459,140460,140461,140462,10533,642,8945,868,8881,991,8697,246184,996,997,8454,8453,8452,8065,9820,55070,151636,9666,115290,26232,126433,26273,26272,93611,26270,23291,55294,26259,51343,8139,79654,8924,10075,83737,9817,90293,27252,9903,55958,4012,122769,10489,90678,23295,23608,4734,23327,9520,5071,64219,9867,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,10616,9978,25898,54778,63891,51444,255488,221687,127544,55182,64320,80196,6047,10193,6049,6233,6500,6502,57154,64750,8651,9021,80176,84727,92369,10273,6921,6923,7174,81559,6737,22954,55521,4591,84676,114088,9320,7317,9039,79876,7311,55236,7318,7314,7316,7319,7320,11065,7321,7322,7323,51619,7324,7325,10477,140739,7326,7327,7328,51465,118424,3093,7332,9246,9040,7334,63893,55585,92912,54926,27338,148581,7335,7336,55284,65264,7337,89910,9690,9354,22888,197131,23304,23352,7428,9730,26118,11059,7704,
Antiviral mechanism by IFN-stimulated genes	Reactome Pathway	8086,25820,23586,5610,1973,1974,9775,1977,9470,317649,1981,1982,8672,2317,51191,3434,3661,9636,3716,3836,3838,3839,3840,3841,402569,3837,5595,4599,4600,4734,57122,55746,9972,9631,23279,23511,23165,23225,8021,129401,79023,348995,10762,53371,23636,79902,4927,9688,4928,9818,11097,5300,5335,9883,5495,8480,5903,6233,81929,6772,7175,7706,7311,7318,7314,7316,7324,9246,7334,11274,373856,
Apoptosis	Reactome Pathway	22985,6868,118,207,208,10000,317,324,26060,79658,572,578,581,27113,10134,596,598,10018,637,329,90427,660,843,836,839,840,841,842,999,8837,63967,1499,54205,1612,23604,1613,28988,1630,1676,1677,56616,10059,1828,1829,1830,1832,8655,140735,1869,8772,355,356,2339,2620,2934,3002,3005,3024,3009,3006,3007,3008,3146,3148,3836,3837,4000,4001,9500,5599,4137,51765,4836,100506658,5062,5317,5339,5366,5533,5534,5580,5588,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,5747,8737,6093,6233,6304,2810,6709,8428,7027,7082,9414,7124,8795,7132,8743,7157,8717,7186,7311,7314,7316,90249,219699,7431,331,7529,7531,7532,7533,10971,7534,
Apoptosis induced DNA fragmentation	Reactome Pathway	836,1676,1677,3005,3024,3009,3006,3007,3008,3146,3148,3836,3837,
Apoptotic cleavage of cell adhesion  proteins	Reactome Pathway	836,999,1499,1828,1829,1830,1832,100506658,5317,7082,9414,
Apoptotic cleavage of cellular proteins	Reactome Pathway	22985,118,324,10134,329,660,836,839,840,841,999,63967,1499,28988,1828,1829,1830,1832,2339,2620,2934,4000,4001,4137,51765,100506658,5317,5339,5580,5588,5747,6093,6304,6709,8428,7082,9414,7431,
Apoptotic execution  phase	Reactome Pathway	22985,118,324,10134,329,660,836,839,840,841,999,63967,1499,28988,1676,1677,10059,1828,1829,1830,1832,2339,2620,2934,3005,3024,3009,3006,3007,3008,3146,3148,3836,3837,4000,4001,4137,51765,100506658,5062,5317,5339,5580,5588,5747,6093,6304,6709,8428,7082,9414,7431,
Apoptotic factor-mediated response	Reactome Pathway	317,836,840,842,54205,56616,331,
Aquaporin-mediated transport	Reactome Pathway	107,108,109,196883,111,112,113,114,115,358,89872,282679,359,360,361,362,363,364,343,366,551,554,2778,2782,2783,2784,59345,10681,2790,2791,55970,51764,54331,2785,2786,2787,2788,94235,2792,2793,4284,4645,5566,5567,5568,5573,5575,5576,5577,8766,22841,
Arachidonate production from DAG	Reactome Pathway	747,221955,11343,
Arachidonic acid metabolism	Reactome Pathway	4363,8644,239,242,246,247,240,241,873,1543,1544,1545,1557,1558,1559,1573,113612,1579,284541,1580,57834,8529,126410,4051,11283,1582,1800,64174,2053,127281,2678,2687,2876,2877,2879,3248,27306,4048,4056,9261,5321,5730,9536,10728,5740,22949,5742,5743,6916,
Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2	Reactome Pathway	1544,
Asparagine N-linked glycosylation	Reactome Pathway	56052,84920,144245,440138,79087,79868,199857,85365,10195,29880,29929,79053,79796,2683,8704,8703,8702,9334,9331,811,821,55907,5476,1603,1650,79947,22845,57171,1798,8813,8818,54344,9695,55741,80267,2530,23193,2673,9945,2720,29926,29925,10020,64841,3998,84061,4121,10905,11253,57134,4124,4122,79694,90411,4245,4247,4248,11320,11282,25834,4249,9761,7841,9526,4351,4597,140838,54187,4758,4759,10825,129807,80896,2923,5238,5372,5373,10113,5589,91869,6184,6185,51128,6396,10484,10802,10427,9632,9871,22872,26503,10559,79644,6482,6483,6487,6484,8869,10402,6480,84620,55808,10610,256435,27090,81849,30815,6489,8128,51046,7903,29906,338596,3703,7991,6675,56886,55757,
Assembly Of The HIV Virion	Reactome Pathway	5045,9397,5478,6233,7251,7311,7314,7316,51160,137492,79720,55048,155382,
Assembly of Viral Components at the Budding Site	Reactome Pathway	811,821,
Assembly of collagen fibrils and other multimeric structures	Reactome Pathway	649,977,1300,1301,1302,1306,80781,1277,1278,255631,85301,1280,1281,1282,1284,1285,1286,1287,1288,1289,1290,50509,1291,1292,1293,256076,131873,1294,1295,1296,1508,1514,1520,1515,667,3655,3691,3909,3914,3918,4015,4016,4017,84695,84171,4322,9313,4314,4316,4318,5118,5339,7092,7093,
Assembly of the ORC complex at the origin of replication	Reactome Pathway	4998,4999,23595,5000,5001,23594,
Assembly of the RAD50-MRE11-NBS1 complex at DNA double-strand breaks	Reactome Pathway	3014,4361,4683,10111,
Assembly of the RAD51-ssDNA nucleoprotein complex	Reactome Pathway	5888,5893,6117,6118,6119,
Assembly of the pre-replicative complex	Reactome Pathway	990,81620,1869,1870,1871,51053,4171,4172,4173,4174,4175,4176,84515,4998,4999,23595,5000,5001,23594,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,6233,7311,7314,7316,
Association of TriC/CCT with target proteins during biosynthesis	Reactome Pathway	26985,10564,10576,7203,10575,22948,908,10574,10694,26224,26234,26272,26270,10517,26190,6468,54461,55294,84261,11328,63971,3801,83752,10528,6499,8877,6950,8237,22803,
Association of licensing factors with the pre-replicative complex	Reactome Pathway	990,81620,1869,1870,1871,51053,4998,4999,23595,5000,5001,6233,7311,7314,7316,
Astrocytic Glutamate-Glutamine Uptake And Metabolism	Reactome Pathway	2752,6506,6507,81539,
Asymmetric localization of PCP proteins	Reactome Pathway	1856,8321,2535,7976,8322,7855,8324,8325,50855,144165,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,6233,23513,57154,64750,7311,7314,7316,57216,7474,
Attachment of GPI anchor to uPAR	Reactome Pathway	8733,80055,10026,94005,51604,128869,5329,
Attenuation phase	Reactome Pathway	1288,1387,1413,162989,3337,10049,2033,2288,2765,3281,3297,3320,3326,3303,3304,3305,3306,3310,3312,10808,29074,10728,6013,871,27242,7314,
Autodegradation of Cdh1 by Cdh1:APC/C	Reactome Pathway	64682,10393,51529,29882,29945,51433,51434,8881,8697,246184,996,51343,5682,5683,5684,5685,5686,5687,5688,5689,5699,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,9491,6233,7311,7314,7316,11065,7321,7324,
Autodegradation of the E3 ubiquitin ligase COP1	Reactome Pathway	472,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,64326,6233,7157,7311,7314,7316,
Autointegration results in viral DNA circles	Reactome Pathway	8815,3159,11168,
Axon guidance	Reactome Pathway	25,27,3983,84448,22885,116986,375790,214,286,287,288,160,161,163,1173,1175,2909,80728,9826,23365,9048,775,776,8913,8912,8911,779,782,783,784,785,10487,10486,100133941,971,998,983,1020,8851,1072,10752,23332,23122,1211,1272,6900,27255,8506,1282,1284,1285,1286,1287,1291,1292,1293,256076,131873,1297,1298,1299,1385,1400,1457,1459,1460,1630,1641,1739,1741,1742,1759,1785,26052,1793,1808,1809,10570,56896,1956,55740,2048,2064,51466,7430,9855,2242,2260,2534,2668,2674,2675,64096,2817,2885,2932,148738,3265,3320,3326,3312,3672,8515,3673,3674,3678,3680,3685,3688,3690,3785,3786,57698,24137,285643,3845,3897,284217,3912,3915,3984,3985,5604,5605,5594,5595,4233,4478,4628,4629,79784,4627,103910,4637,10398,4651,4684,1463,4690,8440,4756,23114,4893,4897,8829,8828,4902,9423,59277,8650,5058,5062,5063,10298,56924,57144,5216,5217,23396,5306,5335,5361,5362,55558,91584,5364,5365,10154,23129,5588,5621,5623,5747,5781,5786,5788,5879,5880,5894,10048,5962,56963,285704,387,388,389,391,27289,6091,6092,64221,6093,9475,6195,6196,6197,8986,9252,27330,6237,6323,6324,6326,6327,6328,55800,6329,6331,6332,6334,6335,6386,10371,9723,64218,10507,9037,57556,80031,8482,6456,6477,6478,6585,9353,6586,6654,6655,6708,6709,6710,6711,6712,57731,51332,6714,57522,23380,9901,8128,7903,7094,54209,7204,7220,7222,7223,7224,7225,57113,7305,90249,219699,8633,137970,7408,7410,8976,7529,
